RegistrationNum,RentalHousingUnits,RegisteredDate,ExpiresDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip
001-0105820,1,5/16/15,5/16/20,Active,2421 SW TRENTON ST,SEATTLE,WA,98106
001-0103787,8,2/16/15,2/16/20,Active,707 N 85TH ST,SEATTLE,WA,98103
001-0100268,22,7/24/14,7/24/19,Active,5003 15TH AVE NE,SEATTLE,WA,98105
001-0105251,6,4/5/15,4/5/20,Active,1014 E TERRACE ST,SEATTLE,WA,98122
001-0110010,1,8/27/15,8/27/20,Active,13800 GREENWOOD AVE N,SEATTLE,WA,98133
001-0100625,10,8/31/14,8/31/19,Active,1515 NW 53RD ST,SEATTLE,WA,98107
001-0104225,6,3/14/15,3/14/20,Active,2260 NE 53RD ST,SEATTLE,WA,98105
001-0105797,1,5/15/15,5/15/20,Active,10756 27TH AVE SW,SEATTLE,WA,98146
001-0100189,17,7/13/14,7/13/19,Active,3435 RAINIER AVE S,SEATTLE,WA,98144
001-0108013,1,6/30/15,6/30/20,Active,5641 11TH AVE NE,SEATTLE,WA,98105
001-0101037,10,9/16/14,9/16/19,Active,5241 15TH AVE NE,SEATTLE,WA,98105
001-0106055,1,5/23/15,5/23/20,Active,3636 22ND AVE SW,SEATTLE,WA,98106
001-0109933,2,8/25/15,8/25/20,Active,2119 11TH AVE W,SEATTLE,WA,98119
001-0104388,7,3/18/15,3/18/20,Active,4030 CALIFORNIA AVE SW,SEATTLE,WA,98116
001-0106788,1,6/12/15,6/12/20,Active,324 NE 50TH ST,SEATTLE,WA,98105
001-0108215,1,6/30/15,6/30/20,Active,5725 26TH AVE NE,SEATTLE,WA,98105
001-0107517,3,7/11/15,7/11/20,Active,5014 44TH AVE NE,SEATTLE,WA,98105
001-0102780,10,10/16/14,10/16/19,Active,4027 BEACH DR SW,SEATTLE,WA,98116
001-0104120,9,3/31/15,3/31/20,Active,1746 S HANFORD ST,SEATTLE,WA,98144
001-0104321,5,3/17/15,3/17/20,Active,1419 N NORTHGATE WAY,SEATTLE,WA,98133
001-0107443,1,6/24/15,6/24/20,Active,1215 NE 55TH ST,SEATTLE,WA,98105
001-0106254,1,5/31/15,5/31/20,Active,7512 29TH AVE SW,SEATTLE,WA,98126
001-0106482,1,6/12/15,6/12/20,Active,4315 NE 45TH ST,SEATTLE,WA,98105
001-0100158,23,9/30/14,9/30/19,Active,4110 12TH AVE NE,SEATTLE,WA,98105
001-0105444,7,4/20/15,4/20/20,Active,3600 26TH PL W,SEATTLE,WA,98199
001-0104941,9,3/30/15,3/30/20,Active,920 6TH AVE N,SEATTLE,WA,98109
001-0108880,1,7/15/15,7/15/20,Active,619 SUMMIT AVE E,SEATTLE,WA,98102
001-0109918,1,8/27/15,8/27/20,Active,4702 9TH AVE NE,SEATTLE,WA,98105
001-0105435,1,4/19/15,4/19/20,Active,5215 11TH AVE NE,SEATTLE,WA,98105
001-0100642,17,9/2/14,9/2/19,Active,1711 SUMMIT AVE,SEATTLE,WA,98122
001-0106083,1,5/25/15,5/25/20,Active,4030 7TH AVE NE,SEATTLE,WA,98105
001-0104303,7,3/16/15,3/16/20,Active,5204 18TH AVE NE,SEATTLE,WA,98105
001-0104358,5,3/18/15,3/18/20,Active,3921 WHITMAN AVE N,SEATTLE,WA,98103
001-0109314,1,8/6/15,8/6/20,Active,3203 FRANKLIN AVE E,SEATTLE,WA,98102
001-0106073,5,5/24/15,5/24/20,Active,4423 CORLISS AVE N,SEATTLE,WA,98103
001-0108794,1,7/10/15,7/10/20,Active,2124 3RD AVE W,SEATTLE,WA,98119
001-0105445,6,4/20/15,4/20/20,Active,2044 NW 59TH ST,SEATTLE,WA,98107
001-0101171,7,9/18/14,9/18/19,Active,1416 E MARION ST,SEATTLE,WA,98122
001-0110012,1,8/28/15,8/28/20,Active,409 E ROY ST,SEATTLE,WA,98102
001-0100641,12,9/2/14,9/2/19,Active,3805 S ANGELINE ST,SEATTLE,WA,98118
001-0103111,20,12/2/14,12/2/19,Active,3921 15TH AVE S,SEATTLE,WA,98108
001-0104850,5,3/28/15,3/28/20,Active,4761 22ND AVE NE,SEATTLE,WA,98105
001-0107558,1,6/25/15,6/25/20,Active,2508 8TH AVE W,SEATTLE,WA,98119
001-0108312,1,6/30/15,6/30/20,Active,4838 COLUMBIA DR S,SEATTLE,WA,98108
001-0105652,1,5/4/15,5/4/20,Active,2207 17TH AVE S,SEATTLE,WA,98144
001-0102936,192,10/31/14,10/31/19,Active,3025 NW MARKET ST,SEATTLE,WA,98107
001-0107370,1,6/24/15,6/24/20,Active,140 NE 55TH ST,SEATTLE,WA,98105
001-0102571,33,10/2/14,10/2/19,Active,816 NE 43RD ST,SEATTLE,WA,98105
001-0108915,6,7/15/15,7/15/20,Active,715 10TH AVE E,SEATTLE,WA,98102
001-0101813,26,9/26/14,9/26/19,Active,1812 E REPUBLICAN ST,SEATTLE,WA,98112
001-0105424,6,4/17/15,4/17/20,Active,2916 SW AVALON WAY,SEATTLE,WA,98126
001-0105913,3,5/19/15,5/19/20,Active,4049 LATONA AVE NE,SEATTLE,WA,98105
001-0109026,1,7/24/15,7/24/20,Active,5211 5TH AVE NE,SEATTLE,WA,98105
001-0104913,6,3/30/15,3/30/20,Active,3514 ASHWORTH AVE N,SEATTLE,WA,98103
001-0106031,2,5/26/15,5/26/20,Active,4247 7TH AVE NE,SEATTLE,WA,98105
001-0109522,1,8/12/15,8/12/20,Active,4800 FAUNTLEROY WAY SW,SEATTLE,WA,98116
001-0103655,15,2/1/15,2/1/20,Active,3237 14TH AVE W,SEATTLE,WA,98119
001-0104910,9,3/30/15,3/30/20,Active,1718 14TH AVE,SEATTLE,WA,98122
001-0107125,1,6/17/15,6/17/20,Active,1108 NE 50TH ST,SEATTLE,WA,98105
001-0102810,24,10/21/14,10/21/19,Active,4323 EVANSTON AVE N,SEATTLE,WA,98103
001-0109149,1,8/4/15,8/4/20,Active,13426 GREENWOOD AVE N,SEATTLE,WA,98133
001-0107608,1,7/15/15,7/15/20,Active,4417 21ST AVE SW,SEATTLE,WA,98106
001-0102096,8,9/30/14,9/30/19,Active,5231 22ND AVE NE,SEATTLE,WA,98105
001-0108168,1,6/30/15,6/30/20,Active,9211 15TH AVE SW,SEATTLE,WA,98106
001-0104990,9,3/30/15,3/30/20,Active,6211 5TH AVE NW,SEATTLE,WA,98107
001-0102974,96,11/7/14,11/7/19,Active,4106 12TH AVE NE,SEATTLE,WA,98105
001-0102377,29,10/1/14,10/1/19,Active,1414 SENECA ST,SEATTLE,WA,98101
001-0108930,2,7/15/15,7/15/20,Active,4540 8TH AVE NE,SEATTLE,WA,98105
001-0103509,133,12/19/14,12/19/19,Active,2851 EASTLAKE AVE E,SEATTLE,WA,98102
001-0106368,5,6/3/15,6/3/20,Active,7041 15TH AVE NW,SEATTLE,WA,98117
001-0100700,15,9/3/14,9/3/19,Active,3401 NE 65TH ST,SEATTLE,WA,98115
001-0109379,1,8/9/15,8/9/20,Active,12239 11TH AVE NW,SEATTLE,WA,98177
001-0104180,6,3/17/15,3/17/20,Active,4318 35TH AVE W,SEATTLE,WA,98199
001-0103604,1,2/5/15,2/5/20,Active,2929 1ST AVE,SEATTLE,WA,98121
001-0102648,36,10/3/14,10/3/19,Active,902 E ALOHA ST,SEATTLE,WA,98102
001-0104256,5,3/15/15,3/15/20,Active,4500 WHITMAN AVE N,SEATTLE,WA,98103
001-0100959,25,9/15/14,9/15/19,Active,5609 2ND AVE NW,SEATTLE,WA,98107
001-0108765,1,7/8/15,7/8/20,Active,905 NE 43RD ST,SEATTLE,WA,98105
001-0108576,1,7/7/15,7/7/20,Active,9053 17TH AVE SW,SEATTLE,WA,98106
001-0109275,1,8/5/15,8/5/20,Active,4011 51ST AVE SW,SEATTLE,WA,98116
001-0102475,362,10/3/14,10/3/19,Active,9061 SEWARD PARK AVE S,SEATTLE,WA,98118
001-0109414,1,8/10/15,8/10/20,Active,2228 YALE AVE E,SEATTLE,WA,98102
001-0106471,1,6/7/15,6/7/20,Active,3249 34TH AVE W,SEATTLE,WA,98199
001-0104863,8,3/28/15,3/28/20,Active,9000 RENTON AVE S,SEATTLE,WA,98118
001-0100159,29,9/30/14,9/30/19,Active,26 HARRISON ST,SEATTLE,WA,98109
001-0100148,40,9/30/14,9/30/19,Active,2839 NW 56TH ST,SEATTLE,WA,98107
001-0103713,9,2/12/15,2/12/20,Active,1514 E OLIVE WAY,SEATTLE,WA,98122
001-0108184,1,7/8/15,7/8/20,Active,8640 DELRIDGE WAY SW,SEATTLE,WA,98106
001-0109632,4,8/17/15,8/17/20,Active,3304 FUHRMAN AVE E,SEATTLE,WA,98102
001-0106063,1,5/23/15,5/23/20,Active,9207 12TH AVE SW,SEATTLE,WA,98106
001-0109387,1,8/9/15,8/9/20,Active,2608 YALE AVE E,SEATTLE,WA,98102
001-0110026,1,8/27/15,8/27/20,Active,5246 18TH AVE NE,SEATTLE,WA,98105
001-0106718,1,6/11/15,6/11/20,Active,4355 8TH AVE NE,SEATTLE,WA,98105
001-0104632,6,4/1/15,4/1/20,Active,1408 NW 57TH ST,SEATTLE,WA,98107
001-0108571,1,7/14/15,7/14/20,Active,4856 FAUNTLEROY WAY SW,SEATTLE,WA,98116
001-0107525,1,6/24/15,6/24/20,Active,4540 8TH AVE NE,SEATTLE,WA,98105
001-0100029,268,5/13/14,5/13/19,Active,2233 NW 58TH ST,SEATTLE,WA,98107
001-0104298,7,3/16/15,3/16/20,Active,8820 STONE AVE N,SEATTLE,WA,98103
001-0100824,32,9/10/14,9/10/19,Active,1420 4TH AVE W,SEATTLE,WA,98119
001-0108814,1,7/9/15,7/9/20,Active,4408 LATONA AVE NE,SEATTLE,WA,98105
001-0105880,2,5/18/15,5/18/20,Active,4210 4TH AVE NE,SEATTLE,WA,98105
001-0102222,64,9/30/14,9/30/19,Active,1916 E MADISON ST,SEATTLE,WA,98122
001-0107938,3,6/29/15,6/29/20,Active,308 W OLYMPIC PL,SEATTLE,WA,98119
001-0127935,8,11/12/16,11/12/21,Active,108 NE 92ND ST,SEATTLE,WA,98115
001-0105002,6,5/5/15,5/5/20,Active,315 12TH AVE E,SEATTLE,WA,98102
001-0103527,13,12/29/14,12/29/19,Active,3652 INTERLAKE AVE N,SEATTLE,WA,98103
001-0104122,1,3/31/15,3/31/20,Active,4537 14TH AVE S,SEATTLE,WA,98108
001-0109309,1,8/6/15,8/6/20,Active,905 N 103RD ST,SEATTLE,WA,98133
001-0107973,1,6/30/15,6/30/20,Active,4545 5TH AVE NE,SEATTLE,WA,98105
001-0101546,54,9/25/14,9/25/19,Active,4060 9TH AVE NE,SEATTLE,WA,98105
001-0108315,1,6/30/15,6/30/20,Active,4710 26TH AVE SW,SEATTLE,WA,98106
001-0110137,3,9/1/15,9/1/20,Active,3618 BEACH DR SW,SEATTLE,WA,98116
001-0105409,9,4/16/15,4/16/20,Active,317 E THOMAS ST,SEATTLE,WA,98102
001-0104309,8,3/16/15,3/16/20,Active,411 N 44TH ST,SEATTLE,WA,98103
001-0108381,7,6/30/15,6/30/20,Active,4211 12TH AVE NE,SEATTLE,WA,98105
001-0104040,9,3/9/15,3/9/20,Active,1821 6TH AVE W,SEATTLE,WA,98119
001-0106615,1,6/10/15,6/10/20,Active,965 W NICKERSON ST,SEATTLE,WA,98119
001-0100718,13,9/4/14,9/4/19,Active,1427 S HENDERSON ST,SEATTLE,WA,98108
001-0109750,1,8/18/15,8/18/20,Active,10512 ASHWORTH AVE N,SEATTLE,WA,98133
001-0109849,1,9/11/15,9/11/20,Active,104 NW 103RD ST,SEATTLE,WA,98177
001-0105290,2,4/9/15,4/9/20,Active,668 W NICKERSON ST,SEATTLE,WA,98119
001-0110027,1,8/27/15,8/27/20,Active,3435 CALIFORNIA AVE SW,SEATTLE,WA,98116
001-0109335,1,8/7/15,8/7/20,Active,154 W FLORENTIA ST,SEATTLE,WA,98119
001-0103770,8,2/14/15,2/14/20,Active,11249 GREENWOOD AVE N,SEATTLE,WA,98133
001-0101221,41,9/18/14,9/18/19,Active,1833 13TH AVE,SEATTLE,WA,98122
001-0110068,1,8/30/15,8/30/20,Active,807 NW 56TH ST,SEATTLE,WA,98107
001-0108618,1,7/5/15,7/5/20,Active,1406 3RD AVE W,SEATTLE,WA,98119
001-0107933,1,6/29/15,6/29/20,Active,7901 8TH AVE SW,SEATTLE,WA,98106
001-0104971,8,3/31/15,3/31/20,Active,10532 MIDVALE AVE N,SEATTLE,WA,98133
001-0110060,1,8/30/15,8/30/20,Active,3451 12TH AVE W,SEATTLE,WA,98119
001-0102121,17,9/29/14,9/29/19,Active,9711 GREENWOOD AVE N,SEATTLE,WA,98103
001-0107647,1,7/13/15,7/13/20,Active,5209 19TH AVE NE,SEATTLE,WA,98105
001-0105490,7,5/7/15,5/7/20,Active,2009 43RD AVE E,SEATTLE,WA,98112
001-0108016,1,6/29/15,6/29/20,Active,17 W MERCER ST,SEATTLE,WA,98119
001-0108024,1,6/29/15,6/29/20,Active,421 W RAYE ST,SEATTLE,WA,98119
001-0107020,3,6/16/15,6/16/20,Active,1946 8TH AVE W,SEATTLE,WA,98119
001-0106849,1,6/14/15,6/14/20,Active,5602 NE 59TH ST,SEATTLE,WA,98105
001-0109212,1,8/4/15,8/4/20,Active,2316 44TH AVE SW,SEATTLE,WA,98116
001-0106472,1,6/7/15,6/7/20,Active,4918 9TH AVE NW,SEATTLE,WA,98107
001-0108616,1,7/5/15,7/5/20,Active,4510 SW AUSTIN ST,SEATTLE,WA,98136
001-0108086,1,6/29/15,6/29/20,Active,5241 12TH AVE NE,SEATTLE,WA,98105
001-0106809,1,6/13/15,6/13/20,Active,17 W MERCER ST,SEATTLE,WA,98119
001-0104099,7,3/11/15,3/11/20,Active,1205 NE 42ND ST,SEATTLE,WA,98105
001-0108575,1,7/7/15,7/7/20,Active,4418 4TH AVE NE,SEATTLE,WA,98105
001-0103558,29,1/7/15,1/7/20,Active,2004 DEXTER AVE N,SEATTLE,WA,98109
001-0109612,1,8/15/15,8/15/20,Active,13549 MERIDIAN AVE N,SEATTLE,WA,98133
001-0102450,15,10/2/14,10/2/19,Active,530 S CLOVERDALE ST,SEATTLE,WA,98108
001-0100598,16,9/2/14,9/2/19,Active,6316 24TH AVE NW,SEATTLE,WA,98107
001-0106953,4,6/15/15,6/15/20,Active,4421 WALLINGFORD AVE N,SEATTLE,WA,98103
001-0102970,16,11/5/14,11/5/19,Active,1537 12TH AVE S,SEATTLE,WA,98144
001-0104137,6,3/12/15,3/12/20,Active,9090 RAVENNA AVE NE,SEATTLE,WA,98115
001-0104001,6,3/6/15,3/6/20,Active,812 NE 42ND ST,SEATTLE,WA,98105
001-0104475,49,3/20/15,3/20/20,Active,309 NW 41ST ST,SEATTLE,WA,98107
001-0100827,24,9/10/14,9/10/19,Active,11222 GREENWOOD AVE N,SEATTLE,WA,98133
001-0107019,2,6/16/15,6/16/20,Active,3037 3RD AVE W,SEATTLE,WA,98119
001-0101036,19,9/16/14,9/16/19,Active,507 19TH AVE E,SEATTLE,WA,98112
001-0101437,12,9/23/14,9/23/19,Active,13744 MIDVALE AVE N,SEATTLE,WA,98133
001-0106425,1,6/5/15,6/5/20,Active,2801 S GRAHAM ST,SEATTLE,WA,98108
001-0107165,1,6/24/15,6/24/20,Active,5459 23RD AVE SW,SEATTLE,WA,98106
001-0106679,1,6/11/15,6/11/20,Active,4044 20TH AVE SW,SEATTLE,WA,98106
001-0103889,5,2/24/15,2/24/20,Active,8821 35TH AVE SW,SEATTLE,WA,98126
001-0104891,7,3/30/15,3/30/20,Active,612 MALDEN AVE E,SEATTLE,WA,98112
001-0105712,6,5/11/15,5/11/20,Active,1755 S HORTON ST,SEATTLE,WA,98144
001-0101117,100,9/30/14,9/30/19,Active,13751 32ND AVE NE,SEATTLE,WA,98125
001-0108003,1,6/29/15,6/29/20,Active,1102 SW ELMGROVE ST,SEATTLE,WA,98106
001-0104559,5,3/23/15,3/23/20,Active,3207 NW 64TH ST,SEATTLE,WA,98107
001-0104939,122,3/30/15,3/30/20,Active,1005 TERRACE ST,SEATTLE,WA,98104
001-0108088,1,6/29/15,6/29/20,Active,9203 14TH AVE SW,SEATTLE,WA,98106
001-0109538,1,8/13/15,8/13/20,Active,421 NW 125TH ST,SEATTLE,WA,98177
001-0106674,1,6/12/15,6/12/20,Active,7201 12TH AVE SW,SEATTLE,WA,98106
001-0100523,15,8/21/14,8/21/19,Active,325 SUMMIT AVE E,SEATTLE,WA,98102
001-0105897,7,5/19/15,5/19/20,Active,1209 NE 125TH ST,SEATTLE,WA,98125
001-0105699,1,5/9/15,5/9/20,Active,626 4TH AVE W,SEATTLE,WA,98119
001-0107850,8,6/28/15,6/28/20,Active,67 E LYNN ST,SEATTLE,WA,98102
001-0102017,28,9/28/14,9/28/19,Active,1922 42ND AVE E,SEATTLE,WA,98112
001-0106590,1,6/9/15,6/9/20,Active,1505 SW WEBSTER ST,SEATTLE,WA,98106
001-0100698,1,9/8/14,9/8/19,Active,2414 1ST AVE,SEATTLE,WA,98121
001-0105829,1,5/16/15,5/16/20,Active,5525 35TH AVE NE,SEATTLE,WA,98105
001-0101040,19,9/16/14,9/16/19,Active,531 MALDEN AVE E,SEATTLE,WA,98112
001-0106064,4,5/23/15,5/23/20,Active,710 NE 43RD ST,SEATTLE,WA,98105
001-0109796,1,8/21/15,8/21/20,Active,12050 10TH AVE NW,SEATTLE,WA,98177
001-0104780,2,4/1/15,4/1/20,Active,4727 18TH AVE NE,SEATTLE,WA,98105
001-0106963,1,7/8/15,7/8/20,Active,4540 8TH AVE NE,SEATTLE,WA,98105
001-0101459,26,9/30/14,9/30/19,Active,763 BELMONT PL E,SEATTLE,WA,98102
001-0108644,1,7/6/15,7/6/20,Active,5000 30TH AVE NE,SEATTLE,WA,98105
001-0100821,295,9/10/14,9/10/19,Active,523 BROADWAY E,SEATTLE,WA,98102
001-0101844,18,10/7/14,10/7/19,Active,3426 WALLINGFORD AVE N,SEATTLE,WA,98103
001-0102081,10,9/29/14,9/29/19,Active,10701 AURORA AVE N,SEATTLE,WA,98133
001-0100164,24,9/22/14,9/22/19,Active,509 BELLEVUE AVE E,SEATTLE,WA,98102
001-0104696,3,3/26/15,3/26/20,Active,5242 22ND AVE NE,SEATTLE,WA,98105
001-0106526,1,6/8/15,6/8/20,Active,3834 20TH AVE SW,SEATTLE,WA,98106
001-0110011,1,8/27/15,8/27/20,Active,3815 WHITMAN AVE N,SEATTLE,WA,98103
001-0103796,10,2/18/15,2/18/20,Active,3656 PHINNEY AVE N,SEATTLE,WA,98103
001-0101754,20,10/7/14,10/7/19,Active,2325 10TH AVE E,SEATTLE,WA,98102
001-0131669,1,9/25/17,9/25/22,Active,583 BATTERY ST,SEATTLE,WA,98121
001-0105530,1,4/27/15,4/27/20,Active,5618 12TH AVE NE,SEATTLE,WA,98105
001-0103136,20,12/18/14,12/18/19,Active,7920 WALLINGFORD AVE N,SEATTLE,WA,98103
001-0101269,17,9/19/14,9/19/19,Active,1820 E THOMAS ST,SEATTLE,WA,98112
001-0107025,1,6/16/15,6/16/20,Active,7779 10TH AVE SW,SEATTLE,WA,98106
001-0105207,15,4/3/15,4/3/20,Active,1121 N 91ST ST,SEATTLE,WA,98103
001-0105740,5,5/14/15,5/14/20,Active,3620 DAYTON AVE N,SEATTLE,WA,98103
001-0107632,1,6/25/15,6/25/20,Active,9047 37TH AVE SW,SEATTLE,WA,98126
001-0102093,44,9/30/14,9/30/19,Active,4214 11TH AVE NE,SEATTLE,WA,98105
001-0106488,1,6/12/15,6/12/20,Active,5710 25TH AVE NE,SEATTLE,WA,98105
001-0109290,1,8/6/15,8/6/20,Active,4127 52ND AVE SW,SEATTLE,WA,98116
001-0101716,109,9/25/14,9/25/19,Active,10345 MERIDIAN AVE N,SEATTLE,WA,98133
001-0108946,1,7/15/15,7/15/20,Active,1425 WESTERN AVE,SEATTLE,WA,98101
001-0100013,93,4/25/14,4/25/19,Active,4301 STONE WAY N,SEATTLE,WA,98103
001-0106527,1,6/8/15,6/8/20,Active,1404 W BOSTON ST,SEATTLE,WA,98119
001-0109079,1,7/30/15,7/30/20,Active,519 W ROY ST,SEATTLE,WA,98119
001-0109297,3,8/6/15,8/6/20,Active,3007 ALKI AVE SW,SEATTLE,WA,98116
001-0106427,1,6/5/15,6/5/20,Active,2146 9TH AVE W,SEATTLE,WA,98119
001-0103793,10,2/17/15,2/17/20,Active,10733 GREENWOOD AVE N,SEATTLE,WA,98133
001-0109651,1,8/20/15,8/20/20,Active,13717 LINDEN AVE N,SEATTLE,WA,98133
001-0108530,1,7/14/15,7/14/20,Active,2812 ALKI AVE SW,SEATTLE,WA,98116
001-0100982,17,9/15/14,9/15/19,Active,711 N 35TH ST,SEATTLE,WA,98103
001-0102336,45,9/30/14,9/30/19,Active,11224 MERIDIAN AVE N,SEATTLE,WA,98133
001-0101193,5,9/18/14,9/18/19,Active,611 LEE ST,SEATTLE,WA,98109
001-0107223,1,6/18/15,6/18/20,Active,5747 37TH AVE NE,SEATTLE,WA,98105
001-0105074,5,3/31/15,3/31/20,Active,1710 N 44TH ST,SEATTLE,WA,98103
001-0107132,2,6/17/15,6/17/20,Active,5212 19TH AVE NE,SEATTLE,WA,98105
001-0104048,6,3/9/15,3/9/20,Active,3508 WALLINGFORD AVE N,SEATTLE,WA,98103
001-0104238,8,3/14/15,3/14/20,Active,416 N 45TH ST,SEATTLE,WA,98103
001-0105809,1,5/15/15,5/15/20,Active,4317 36TH AVE NE,SEATTLE,WA,98105
001-0101581,40,9/25/14,9/25/19,Active,11749 GREENWOOD AVE N,SEATTLE,WA,98133
001-0109633,1,8/17/15,8/17/20,Active,7765 HIGHLAND PARK WAY SW,SEATTLE,WA,98106
001-0107206,4,6/18/15,6/18/20,Active,4744 9TH AVE NE,SEATTLE,WA,98105
001-0105204,7,4/2/15,4/2/20,Active,900 N 73RD ST,SEATTLE,WA,98103
001-0108518,1,7/2/15,7/2/20,Active,7343 7TH AVE SW,SEATTLE,WA,98106
001-0106145,1,5/28/15,5/28/20,Active,303 W BLAINE ST,SEATTLE,WA,98119
001-0101956,10,9/30/14,9/30/19,Active,3033 NE 140TH ST,SEATTLE,WA,98125
001-0118455,38,3/20/17,3/20/22,Active,143 NW 85TH ST,SEATTLE,WA,98117
001-0104714,12,3/25/15,3/25/20,Active,2220 EASTLAKE AVE E,SEATTLE,WA,98102
001-0109905,1,8/25/15,8/25/20,Active,10001 13TH AVE NW,SEATTLE,WA,98177
001-0108401,1,6/30/15,6/30/20,Active,7750 18TH AVE SW,SEATTLE,WA,98106
001-0100407,11,8/13/14,8/13/19,Active,2044 YALE AVE E,SEATTLE,WA,98102
001-0108805,1,7/10/15,7/10/20,Active,5040 16TH AVE NE,SEATTLE,WA,98105
001-0109778,1,8/19/15,8/19/20,Active,3033 60TH AVE SW,SEATTLE,WA,98116
001-0104966,5,3/30/15,3/30/20,Active,502 N 46TH ST,SEATTLE,WA,98103
001-0108844,1,7/9/15,7/9/20,Active,8128 DELRIDGE WAY SW,SEATTLE,WA,98106
001-0103594,10,1/20/15,1/20/20,Active,1617 S LANE ST,SEATTLE,WA,98144
001-0106403,1,6/8/15,6/8/20,Active,2901 NE BLAKELEY ST,SEATTLE,WA,98105
001-0106377,2,6/3/15,6/3/20,Active,1518 1ST AVE W,SEATTLE,WA,98119
001-0107845,1,6/28/15,6/28/20,Active,6516 3RD AVE NW,SEATTLE,WA,98117
001-0109660,1,8/17/15,8/17/20,Active,965 W NICKERSON ST,SEATTLE,WA,98119
001-0106107,1,5/26/15,5/26/20,Active,4540 8TH AVE NE,SEATTLE,WA,98105
001-0101286,40,9/19/14,9/19/19,Active,4131 BROOKLYN AVE NE,SEATTLE,WA,98105
001-0107582,1,6/25/15,6/25/20,Active,4726 47TH AVE NE,SEATTLE,WA,98105
001-0103699,1,2/11/15,2/11/20,Active,3328 E TERRACE ST,SEATTLE,WA,98122
001-0108648,1,7/6/15,7/6/20,Active,519 W ROY ST,SEATTLE,WA,98119
001-0104046,8,3/9/15,3/9/20,Active,911 1ST AVE W,SEATTLE,WA,98119
001-0101962,24,7/20/16,9/26/19,Active,1527 12TH AVE S,SEATTLE,WA,98144
001-0104009,5,3/8/15,3/8/20,Active,3915 WOODLAND PARK AVE N,SEATTLE,WA,98103
001-0109980,1,8/27/15,8/27/20,Active,725 N 100TH ST,SEATTLE,WA,98133
001-0109343,1,8/19/15,8/19/20,Active,5221 11TH AVE NE,SEATTLE,WA,98105
001-0100801,72,9/9/14,9/9/19,Active,527 EASTLAKE AVE E,SEATTLE,WA,98109
001-0109317,1,8/6/15,8/6/20,Active,750 N 143RD ST,SEATTLE,WA,98133
001-0104631,1,3/30/15,3/30/20,Active,5035 18TH AVE NE,SEATTLE,WA,98105
001-0107836,1,6/28/15,6/28/20,Active,4745 49TH AVE NE,SEATTLE,WA,98105
001-0103532,7,12/27/14,12/27/19,Active,2234 MINOR AVE E,SEATTLE,WA,98102
001-0103955,5,3/6/15,3/6/20,Active,1914 BIGELOW AVE N,SEATTLE,WA,98109
001-0107911,1,6/29/15,6/29/20,Active,333 N 74TH ST,SEATTLE,WA,98103
001-0100074,194,6/19/14,6/19/19,Active,2801 WESTERN AVE,SEATTLE,WA,98121
001-0108986,1,7/20/15,7/20/20,Active,4128 MIDVALE AVE N,SEATTLE,WA,98103
001-0104102,5,3/31/15,3/31/20,Active,718 15TH AVE,SEATTLE,WA,98122
001-0106416,1,6/5/15,6/5/20,Active,4052 7TH AVE NE,SEATTLE,WA,98105
001-0107337,1,6/24/15,6/24/20,Active,1011 W NEWELL ST,SEATTLE,WA,98119
001-0100192,177,7/14/14,7/14/19,Active,10701 MERIDIAN AVE N,SEATTLE,WA,98133
001-0108798,1,7/10/15,7/10/20,Active,3837 17TH AVE SW,SEATTLE,WA,98106
001-0105553,3,4/28/15,4/28/20,Active,7318 GREENWOOD AVE N,SEATTLE,WA,98103
001-0102011,18,9/28/14,9/28/19,Active,315 N 50TH ST,SEATTLE,WA,98103
001-0104998,9,3/31/15,3/31/20,Active,6516 25TH AVE NE,SEATTLE,WA,98115
001-0104224,6,3/14/15,3/14/20,Active,5313 RAVENNA PL NE,SEATTLE,WA,98105
001-0101145,15,9/17/14,9/17/19,Active,3616 22ND AVE W,SEATTLE,WA,98199
001-0100627,18,8/31/14,8/31/19,Active,7500 RENTON AVE S,SEATTLE,WA,98118
001-0107339,1,6/22/15,6/22/20,Active,5648 12TH AVE NE,SEATTLE,WA,98105
001-0102154,30,9/29/14,9/29/19,Active,170 11TH AVE,SEATTLE,WA,98122
001-0103587,8,1/15/15,1/15/20,Active,6549 CALIFORNIA AVE SW,SEATTLE,WA,98136
001-0106928,1,6/22/15,6/22/20,Active,8405 24TH AVE SW,SEATTLE,WA,98106
001-0102916,24,10/28/14,10/28/19,Active,5263 UNIVERSITY WAY NE,SEATTLE,WA,98105
001-0106855,1,6/15/15,6/15/20,Active,1835 11TH AVE W,SEATTLE,WA,98119
001-0106798,1,6/13/15,6/13/20,Active,5115 26TH AVE NE,SEATTLE,WA,98105
001-0107201,1,6/18/15,6/18/20,Active,2132 5TH AVE,SEATTLE,WA,98121
001-0100113,45,9/30/14,9/30/19,Active,708 N 35TH ST,SEATTLE,WA,98103
001-0101531,12,9/25/14,9/25/19,Active,430 NE MAPLE LEAF PL,SEATTLE,WA,98115
001-0102481,83,10/3/14,10/3/19,Active,424 MINOR AVE N,SEATTLE,WA,98109
001-0107923,1,6/29/15,6/29/20,Active,805 W CREMONA ST,SEATTLE,WA,98119
001-0100334,117,8/5/14,8/5/19,Active,1408 E UNION ST,SEATTLE,WA,98122
